"TIME_PERIOD","LASTNAME","GDEKT","RANG_KT","VALUE","OBS_STATUS"
"2021","Kostas","UR","1036","4","A"
"2021","Kovacevic","UR","1036","4","A"
"2021","Koçaslan","UR","1036","4","A"
"2021","Kragovic","UR","1036","4","A"
"2021","Kristo","UR","1036","4","A"
"2021","Krucker","UR","1036","4","A"
"2021","König","UR","1036","4","A"
"2021","Kühne","UR","1036","4","A"
"2021","Labhart","UR","1036","4","A"
"2021","Labib","UR","1036","4","A"
"2021","Lahdhiri","UR","1036","4","A"
"2021","Langenegger","UR","1036","4","A"
"2021","Laternser","UR","1036","4","A"
"2021","Lechthaler","UR","1036","4","A"
"2021","Ledermann","UR","1036","4","A"
"2021","Lee","UR","1036","4","A"
"2021","Lehr","UR","1036","4","A"
"2021","Lenz","UR","1036","4","A"
"2021","Leslie","UR","1036","4","A"
"2021","Ljubuncic","UR","1036","4","A"
"2021","Loretz-Gisler","UR","1036","4","A"
"2021","Loretz-Herger","UR","1036","4","A"
"2021","Lottenbach","UR","1036","4","A"
"2021","Loutrel","UR","1036","4","A"
"2021","Lovrinovic","UR","1036","4","A"
"2021","Lucchi","UR","1036","4","A"
"2021","Lupo","UR","1036","4","A"
"2021","Magalhães","UR","1036","4","A"
"2021","Manetsch","UR","1036","4","A"
"2021","Mang","UR","1036","4","A"
"2021","Marchiano","UR","1036","4","A"
"2021","Marent","UR","1036","4","A"
"2021","Marschke","UR","1036","4","A"
"2021","Marxen","UR","1036","4","A"
"2021","Mathiyalagan","UR","1036","4","A"
"2021","Mattli-Schmid","UR","1036","4","A"
"2021","Mazzucchelli","UR","1036","4","A"
"2021","Mehari","UR","1036","4","A"
"2021","Mehmedovic","UR","1036","4","A"
"2021","Meili","UR","1036","4","A"
"2021","Mesic","UR","1036","4","A"
"2021","Milhem","UR","1036","4","A"
"2021","Miljkovic","UR","1036","4","A"
"2021","Milojevic","UR","1036","4","A"
"2021","Morina","UR","1036","4","A"
"2021","Muggler","UR","1036","4","A"
"2021","Muheim-Schuler","UR","1036","4","A"
"2021","Munzert","UR","1036","4","A"
"2021","Muselimian","UR","1036","4","A"
"2021","Müller-Bissig","UR","1036","4","A"
"2021","Naqeeb","UR","1036","4","A"
"2021","Neupauer","UR","1036","4","A"
"2021","Nock","UR","1036","4","A"
"2021","Obad","UR","1036","4","A"
"2021","Oezyürek","UR","1036","4","A"
"2021","Panic","UR","1036","4","A"
"2021","Panzeri","UR","1036","4","A"
"2021","Partheepan","UR","1036","4","A"
"2021","Pejic","UR","1036","4","A"
"2021","Pirslin","UR","1036","4","A"
"2021","Pittet","UR","1036","4","A"
"2021","Planzer-Püntener","UR","1036","4","A"
"2021","Pontieri","UR","1036","4","A"
"2021","Portela","UR","1036","4","A"
"2021","Prem","UR","1036","4","A"
"2021","Preni","UR","1036","4","A"
"2021","Prysch","UR","1036","4","A"
"2021","Quiroz","UR","1036","4","A"
"2021","Radanovic","UR","1036","4","A"
"2021","Ramadani","UR","1036","4","A"
"2021","Ramseyer","UR","1036","4","A"
"2021","Randel","UR","1036","4","A"
"2021","Recht","UR","1036","4","A"
"2021","Redzic","UR","1036","4","A"
"2021","Reichel","UR","1036","4","A"
"2021","Remp","UR","1036","4","A"
"2021","Rezene","UR","1036","4","A"
"2021","Riesen","UR","1036","4","A"
"2021","Rohner","UR","1036","4","A"
"2021","Romer","UR","1036","4","A"
"2021","Ronner","UR","1036","4","A"
"2021","Roos","UR","1036","4","A"
"2021","Rostami","UR","1036","4","A"
"2021","Roterberg","UR","1036","4","A"
"2021","Ruff","UR","1036","4","A"
"2021","Russi-Melotti","UR","1036","4","A"
"2021","Russo","UR","1036","4","A"
"2021","Ryhner","UR","1036","4","A"
"2021","Rüttimann","UR","1036","4","A"
"2021","Sacher","UR","1036","4","A"
"2021","Salih","UR","1036","4","A"
"2021","Schafer","UR","1036","4","A"
"2021","Schilter-Walker","UR","1036","4","A"
"2021","Schläpfer","UR","1036","4","A"
"2021","Schmutz","UR","1036","4","A"
"2021","Schneeberger","UR","1036","4","A"
"2021","Schnellmann","UR","1036","4","A"
"2021","Schnider","UR","1036","4","A"
"2021","Schramm","UR","1036","4","A"
"2021","Schranz","UR","1036","4","A"
"2021","Schreiber","UR","1036","4","A"
"2021","Schreier","UR","1036","4","A"
"2021","Schuler-Brand","UR","1036","4","A"
"2021","Schuler-Gisler","UR","1036","4","A"
"2021","Schuler-Kempf","UR","1036","4","A"
"2021","Schuster","UR","1036","4","A"
"2021","Schwan","UR","1036","4","A"
"2021","Schwolgin","UR","1036","4","A"
"2021","Schüpbach","UR","1036","4","A"
"2021","Schürch","UR","1036","4","A"
"2021","Schütz","UR","1036","4","A"
"2021","Seeberger","UR","1036","4","A"
"2021","Senthilvel","UR","1036","4","A"
"2021","Shala","UR","1036","4","A"
"2021","Sheholli","UR","1036","4","A"
"2021","Sialm","UR","1036","4","A"
"2021","Simsek","UR","1036","4","A"
"2021","Simões","UR","1036","4","A"
"2021","Softic","UR","1036","4","A"
"2021","Sok","UR","1036","4","A"
"2021","Spina","UR","1036","4","A"
"2021","Spirig","UR","1036","4","A"
"2021","Späni","UR","1036","4","A"
"2021","Srirom","UR","1036","4","A"
"2021","Srsan","UR","1036","4","A"
"2021","Staiger","UR","1036","4","A"
"2021","Stanojlovic","UR","1036","4","A"
"2021","Stanomirovic","UR","1036","4","A"
"2021","Stojak","UR","1036","4","A"
"2021","Subramaniam","UR","1036","4","A"
"2021","Suherman","UR","1036","4","A"
"2021","Suvakci","UR","1036","4","A"
"2021","Sylejmani","UR","1036","4","A"
"2021","Szabo","UR","1036","4","A"
"2021","Sägesser","UR","1036","4","A"
"2021","Tambornino","UR","1036","4","A"
"2021","Teke","UR","1036","4","A"
"2021","Thalmann","UR","1036","4","A"
"2021","Theivendram","UR","1036","4","A"
"2021","Timic","UR","1036","4","A"
"2021","Toljan","UR","1036","4","A"
"2021","Tomusilovic","UR","1036","4","A"
"2021","Topcagic","UR","1036","4","A"
"2021","Tresch-Rey","UR","1036","4","A"
"2021","Tresch-Scheiber","UR","1036","4","A"
"2021","Triches","UR","1036","4","A"
"2021","Truhlárová","UR","1036","4","A"
"2021","Truttmann-Christen","UR","1036","4","A"
"2021","Tschanz","UR","1036","4","A"
"2021","Tschenett","UR","1036","4","A"
"2021","Uthayakumar","UR","1036","4","A"
"2021","van der Plas","UR","1036","4","A"
"2021","van der Ven","UR","1036","4","A"
"2021","Vasic","UR","1036","4","A"
"2021","Voigt","UR","1036","4","A"
"2021","Vojnic","UR","1036","4","A"
"2021","von Holzen","UR","1036","4","A"
"2021","von Matt","UR","1036","4","A"
"2021","Wadaa","UR","1036","4","A"
"2021","Walker-Aschwanden","UR","1036","4","A"
"2021","Walker-Baumann","UR","1036","4","A"
"2021","Walker-Bissig","UR","1036","4","A"
"2021","Walker-Furger","UR","1036","4","A"
"2021","Walker-Kempf","UR","1036","4","A"
"2021","Walker-Müller","UR","1036","4","A"
"2021","Waller","UR","1036","4","A"
"2021","Walsh","UR","1036","4","A"
"2021","Walter","UR","1036","4","A"
"2021","Waltert","UR","1036","4","A"
"2021","Weibel","UR","1036","4","A"
"2021","Wiese","UR","1036","4","A"
"2021","Wildbolz","UR","1036","4","A"
"2021","Wilhelm","UR","1036","4","A"
"2021","Würgler","UR","1036","4","A"
"2021","Yalcinkaya","UR","1036","4","A"
"2021","Yemane","UR","1036","4","A"
"2021","Yesilcayir","UR","1036","4","A"
"2021","Yogarathinam","UR","1036","4","A"
"2021","Zanini","UR","1036","4","A"
"2021","Zanolari","UR","1036","4","A"
"2021","Zatko","UR","1036","4","A"
"2021","Zberg-Epp","UR","1036","4","A"
"2021","Zberg-Loretz","UR","1036","4","A"
"2021","Zberg-Schilter","UR","1036","4","A"
"2021","Zberg-Tresch","UR","1036","4","A"
"2021","Zekaj","UR","1036","4","A"
"2021","Zengin","UR","1036","4","A"
"2021","Zeugin","UR","1036","4","A"
"2021","Zgraggen-Baumann","UR","1036","4","A"
"2021","Zgraggen-Bissig","UR","1036","4","A"
"2021","Zgraggen-Dubacher","UR","1036","4","A"
"2021","Zgraggen-Lussmann","UR","1036","4","A"
"2021","Zgraggen-Müller","UR","1036","4","A"
"2021","Zhou","UR","1036","4","A"
"2021","Zivic","UR","1036","4","A"
"2021","Zuncker","UR","1036","4","A"
"2021","Zurbriggen","UR","1036","4","A"
"2021","Zurfluh-Arnold","UR","1036","4","A"
"2021","Zurfluh-Gisler","UR","1036","4","A"
"2021","Zurfluh-Schuler","UR","1036","4","A"
"2021","Zwahlen","UR","1036","4","A"
"2021","Züger","UR","1036","4","A"
"2021","Zürcher","UR","1036","4","A"
"2021","Çaki","UR","1036","4","A"
"2021","Öztug","UR","1036","4","A"
"2021","a Wengen","UR","1473","3","A"
"2021","Abdu","UR","1473","3","A"
"2021","Abgottspon","UR","1473","3","A"
"2021","Abreu","UR","1473","3","A"
"2021","Agaleanu","UR","1473","3","A"
"2021","al Ali","UR","1473","3","A"
"2021","Alahmar","UR","1473","3","A"
"2021","Albisser","UR","1473","3","A"
"2021","Alig","UR","1473","3","A"
"2021","Alizadeh","UR","1473","3","A"
"2021","Altherr","UR","1473","3","A"
"2021","Apolczer","UR","1473","3","A"
"2021","Aprile","UR","1473","3","A"
"2021","Arn","UR","1473","3","A"
"2021","Aydogan","UR","1473","3","A"
"2021","Aygün","UR","1473","3","A"
"2021","Azevedo","UR","1473","3","A"
"2021","Baião","UR","1473","3","A"
"2021","Bajo","UR","1473","3","A"
"2021","Balantekin","UR","1473","3","A"
"2021","Baleswaran","UR","1473","3","A"
"2021","Barthel","UR","1473","3","A"
"2021","Baumann-Bissig","UR","1473","3","A"
"2021","Baumann-Dubacher","UR","1473","3","A"
"2021","Baumann-Regli","UR","1473","3","A"
"2021","Beadini","UR","1473","3","A"
"2021","Bellwald","UR","1473","3","A"
"2021","Benucci","UR","1473","3","A"
"2021","Beyene","UR","1473","3","A"
"2021","Bianco","UR","1473","3","A"
"2021","Biasini","UR","1473","3","A"
"2021","Biber","UR","1473","3","A"
"2021","Birrer","UR","1473","3","A"
"2021","Bisatz","UR","1473","3","A"
"2021","Bissig-Aschwanden","UR","1473","3","A"
"2021","Bissig-Planzer","UR","1473","3","A"
"2021","Blagojevic","UR","1473","3","A"
"2021","Blasutti","UR","1473","3","A"
"2021","Blatt","UR","1473","3","A"
"2021","Bogosavljevic","UR","1473","3","A"
"2021","Boljesic","UR","1473","3","A"
"2021","Borel","UR","1473","3","A"
"2021","Borges","UR","1473","3","A"
"2021","Borgia","UR","1473","3","A"
"2021","Bosman","UR","1473","3","A"
"2021","Boumiza","UR","1473","3","A"
"2021","Brandes","UR","1473","3","A"
"2021","Breach","UR","1473","3","A"
"2021","Broda","UR","1473","3","A"
"2021","Broger","UR","1473","3","A"
"2021","Brotschi","UR","1473","3","A"
"2021","Brown","UR","1473","3","A"
"2021","Bruppacher","UR","1473","3","A"
"2021","Bründler","UR","1473","3","A"
"2021","Buck","UR","1473","3","A"
"2021","Buholzer","UR","1473","3","A"
"2021","Bunjevac","UR","1473","3","A"
"2021","Bunke","UR","1473","3","A"
"2021","Buri","UR","1473","3","A"
"2021","Bättig","UR","1473","3","A"
"2021","Böni","UR","1473","3","A"
"2021","Böttcher","UR","1473","3","A"
"2021","Bürli","UR","1473","3","A"
"2021","Bütikofer","UR","1473","3","A"
"2021","Cadenazzi","UR","1473","3","A"
"2021","Cakiqi","UR","1473","3","A"
"2021","Calzone","UR","1473","3","A"
"2021","Calörtscher","UR","1473","3","A"
"2021","Cammarata","UR","1473","3","A"
"2021","Campos","UR","1473","3","A"
"2021","Canal","UR","1473","3","A"
"2021","Candan","UR","1473","3","A"
"2021","Cantoni","UR","1473","3","A"
"2021","Carling","UR","1473","3","A"
"2021","Carusone","UR","1473","3","A"
"2021","Causo","UR","1473","3","A"
"2021","Chande","UR","1473","3","A"
"2021","Chiarani","UR","1473","3","A"
"2021","Chomjakow","UR","1473","3","A"
"2021","Christmann","UR","1473","3","A"
"2021","Cihaner","UR","1473","3","A"
"2021","Coelho","UR","1473","3","A"
"2021","Coetzer","UR","1473","3","A"
"2021","Colovejic","UR","1473","3","A"
"2021","Cosarpinar","UR","1473","3","A"
"2021","Cucci","UR","1473","3","A"
"2021","Da Conceição","UR","1473","3","A"
"2021","Da Cruz","UR","1473","3","A"
"2021","da Cunha","UR","1473","3","A"
"2021","da Rocha","UR","1473","3","A"
"2021","Dag","UR","1473","3","A"
"2021","Danioth-Wipfli","UR","1473","3","A"
"2021","Dauti","UR","1473","3","A"
"2021","Dautovic","UR","1473","3","A"
"2021","de Araújo","UR","1473","3","A"
"2021","Deda","UR","1473","3","A"
"2021","Deimbacher","UR","1473","3","A"
"2021","Della","UR","1473","3","A"
"2021","Derinde","UR","1473","3","A"
"2021","Destexhe","UR","1473","3","A"
"2021","Di Seclì","UR","1473","3","A"
"2021","Diel","UR","1473","3","A"
"2021","Doniec","UR","1473","3","A"
"2021","Donno","UR","1473","3","A"
"2021","Dossenbach","UR","1473","3","A"
"2021","Droese","UR","1473","3","A"
"2021","Duarte","UR","1473","3","A"
"2021","Ducrey","UR","1473","3","A"
"2021","Dätwyler","UR","1473","3","A"
"2021","Dósa","UR","1473","3","A"
"2021","Dürst","UR","1473","3","A"
"2021","Eberhard","UR","1473","3","A"
"2021","Ebnöther","UR","1473","3","A"
"2021","Ebrahim","UR","1473","3","A"
"2021","Eckstein","UR","1473","3","A"
"2021","Ehrbar","UR","1473","3","A"
"2021","Eigenheer","UR","1473","3","A"
"2021","Elia","UR","1473","3","A"
"2021","Endler","UR","1473","3","A"
"2021","Erni","UR","1473","3","A"
"2021","Eschmann","UR","1473","3","A"
"2021","Eskin","UR","1473","3","A"
"2021","Esprit","UR","1473","3","A"
"2021","Etter","UR","1473","3","A"
"2021","Euler","UR","1473","3","A"
"2021","Facchin","UR","1473","3","A"
"2021","Fattorini","UR","1473","3","A"
"2021","Fedier-Jauch","UR","1473","3","A"
"2021","Feigenwinter","UR","1473","3","A"
"2021","Ferrario","UR","1473","3","A"
"2021","Fiechter","UR","1473","3","A"
"2021","Fleischli","UR","1473","3","A"
"2021","Fleury","UR","1473","3","A"
"2021","Flühler","UR","1473","3","A"
"2021","Forster","UR","1473","3","A"
"2021","Fragnito","UR","1473","3","A"
"2021","Fragoso","UR","1473","3","A"
"2021","Franz","UR","1473","3","A"
"2021","Frei-Arnold","UR","1473","3","A"
"2021","Frick","UR","1473","3","A"
"2021","Fuchs","UR","1473","3","A"
"2021","Furger-Zgraggen","UR","1473","3","A"
"2021","Furrer-Jauch","UR","1473","3","A"
"2021","Furrer-Schuler","UR","1473","3","A"
"2021","Furrer-Tresch","UR","1473","3","A"
"2021","Füllemann","UR","1473","3","A"
"2021","Fürer","UR","1473","3","A"
"2021","Gamma-Dubacher","UR","1473","3","A"
"2021","Gamma-Kieliger","UR","1473","3","A"
"2021","Ganeshamoorthy","UR","1473","3","A"
"2021","Gasperini","UR","1473","3","A"
"2021","Gassmann","UR","1473","3","A"
"2021","Gerig-Arnold","UR","1473","3","A"
"2021","Ghasemi","UR","1473","3","A"
"2021","Ghebremedhin","UR","1473","3","A"
"2021","Giliberto","UR","1473","3","A"
"2021","Girotto","UR","1473","3","A"
"2021","Gisler-Fedier","UR","1473","3","A"
"2021","Gisler-Hartmann","UR","1473","3","A"
"2021","Gisler-Marti","UR","1473","3","A"
"2021","Glarner","UR","1473","3","A"
"2021","Gnos-Walker","UR","1473","3","A"
"2021","Gnos-Zberg","UR","1473","3","A"
"2021","Gostic","UR","1473","3","A"
"2021","Granvik","UR","1473","3","A"
"2021","Gredig","UR","1473","3","A"
"2021","Gregorio","UR","1473","3","A"
"2021","Greimel","UR","1473","3","A"
"2021","Griesemer","UR","1473","3","A"
"2021","Grob","UR","1473","3","A"
"2021","Grossmann","UR","1473","3","A"
"2021","Grünbaum","UR","1473","3","A"
"2021","Grünig","UR","1473","3","A"
"2021","Gvozdenovic","UR","1473","3","A"
"2021","Hagen","UR","1473","3","A"
"2021","Hager","UR","1473","3","A"
"2021","Hagmann","UR","1473","3","A"
"2021","Halimi","UR","1473","3","A"
"2021","Hanhart","UR","1473","3","A"
"2021","Hannawa","UR","1473","3","A"
"2021","Hansmann","UR","1473","3","A"
"2021","Hanti","UR","1473","3","A"
"2021","Hartung","UR","1473","3","A"
"2021","Hasler","UR","1473","3","A"
"2021","Hauke","UR","1473","3","A"
"2021","Henzen","UR","1473","3","A"
"2021","Herb","UR","1473","3","A"
"2021","Herger-Aschwanden","UR","1473","3","A"
"2021","Herger-Baumann","UR","1473","3","A"
"2021","Herger-Betschart","UR","1473","3","A"
"2021","Herger-Kempf","UR","1473","3","A"
"2021","Hering","UR","1473","3","A"
"2021","Herrmann","UR","1473","3","A"
"2021","Hoeben","UR","1473","3","A"
"2021","Holenstein","UR","1473","3","A"
"2021","Holleman","UR","1473","3","A"
"2021","Holzer","UR","1473","3","A"
"2021","Holzwarth","UR","1473","3","A"
"2021","Horn","UR","1473","3","A"
"2021","Hosie","UR","1473","3","A"
"2021","Hotz","UR","1473","3","A"
"2021","Hupe","UR","1473","3","A"
"2021","Hächler","UR","1473","3","A"
"2021","Häcki","UR","1473","3","A"
"2021","Hüsler","UR","1473","3","A"
"2021","Hütwohl","UR","1473","3","A"
"2021","Iliev","UR","1473","3","A"
"2021","Imhasly","UR","1473","3","A"
"2021","Imhof-Imhof","UR","1473","3","A"
"2021","Imhof-Tresch","UR","1473","3","A"
"2021","Imholz-Muheim","UR","1473","3","A"
"2021","Indergand-Arnold","UR","1473","3","A"
"2021","Indergand-Lussmann","UR","1473","3","A"
"2021","Ismail","UR","1473","3","A"
"2021","Item","UR","1473","3","A"
"2021","Ivanov","UR","1473","3","A"
"2021","Ivisic","UR","1473","3","A"
"2021","Jamal","UR","1473","3","A"
"2021","Janjic","UR","1473","3","A"
"2021","Jegan","UR","1473","3","A"
"2021","Jelinic","UR","1473","3","A"
"2021","Jeyakanthan","UR","1473","3","A"
"2021","John","UR","1473","3","A"
"2021","Jude","UR","1473","3","A"
"2021","Kajic","UR","1473","3","A"
"2021","Kalaichselvan","UR","1473","3","A"
"2021","Kalbermatter","UR","1473","3","A"
"2021","Kanthapody","UR","1473","3","A"
"2021","Karli","UR","1473","3","A"
"2021","Kaspar","UR","1473","3","A"
"2021","Kellner","UR","1473","3","A"
"2021","Khammar","UR","1473","3","A"
"2021","Kieliger-Müller","UR","1473","3","A"
"2021","Kies","UR","1473","3","A"
"2021","Kizilkaya","UR","1473","3","A"
"2021","Klaric","UR","1473","3","A"
"2021","Kleiner","UR","1473","3","A"
"2021","Kley","UR","1473","3","A"
"2021","Knechtle","UR","1473","3","A"
"2021","Kness","UR","1473","3","A"
"2021","Kohler","UR","1473","3","A"
"2021","Kolobaric","UR","1473","3","A"
"2021","Konrad","UR","1473","3","A"
"2021","Koçin","UR","1473","3","A"
"2021","Kraft","UR","1473","3","A"
"2021","Krainhöfner","UR","1473","3","A"
"2021","Kreienbühl","UR","1473","3","A"
"2021","Krummenacher","UR","1473","3","A"
"2021","Krupski","UR","1473","3","A"
"2021","Kryenbühl","UR","1473","3","A"
"2021","Kuert","UR","1473","3","A"
"2021","Kunkel","UR","1473","3","A"
"2021","Kurz","UR","1473","3","A"
"2021","Lagger","UR","1473","3","A"
"2021","Langenberg","UR","1473","3","A"
"2021","Lappert","UR","1473","3","A"
"2021","Laspe","UR","1473","3","A"
"2021","Lauber","UR","1473","3","A"
"2021","Lauer","UR","1473","3","A"
"2021","Lecce","UR","1473","3","A"
"2021","Ledergerber","UR","1473","3","A"
"2021","Ledwig","UR","1473","3","A"
"2021","Leisibach","UR","1473","3","A"
"2021","Leuenberger","UR","1473","3","A"
"2021","Liesching","UR","1473","3","A"
"2021","Lisibach","UR","1473","3","A"
"2021","Loretz-Furger","UR","1473","3","A"
"2021","Loretz-Gnos","UR","1473","3","A"
"2021","Loretz-Loretz","UR","1473","3","A"
"2021","Loretz-Walker","UR","1473","3","A"
"2021","Loureiro","UR","1473","3","A"
"2021","Lourenço","UR","1473","3","A"
"2021","Lozic","UR","1473","3","A"
"2021","Lussmann-Baumann","UR","1473","3","A"
"2021","Lussmann-Jauch","UR","1473","3","A"
"2021","Lussmann-Tresch","UR","1473","3","A"
"2021","Lussmann-Walker","UR","1473","3","A"
"2021","Löhder","UR","1473","3","A"
"2021","Lötscher","UR","1473","3","A"
"2021","Lüthi","UR","1473","3","A"
"2021","Macic","UR","1473","3","A"
"2021","Madureira","UR","1473","3","A"
"2021","Magnano","UR","1473","3","A"
"2021","Mahamud","UR","1473","3","A"
"2021","Mahari","UR","1473","3","A"
"2021","Maibach","UR","1473","3","A"
"2021","Maier","UR","1473","3","A"
"2021","Maksimovic","UR","1473","3","A"
"2021","Malik","UR","1473","3","A"
"2021","Malkoc","UR","1473","3","A"
"2021","Mangold","UR","1473","3","A"
"2021","Marinkovic","UR","1473","3","A"
"2021","Marro","UR","1473","3","A"
"2021","Marseiler","UR","1473","3","A"
"2021","Matarrita","UR","1473","3","A"
"2021","Mathyalagan","UR","1473","3","A"
"2021","Mattli-Tresch","UR","1473","3","A"
"2021","Mauderli","UR","1473","3","A"
"2021","Mauro","UR","1473","3","A"
"2021","Mayuran","UR","1473","3","A"
"2021","Mebrahtu","UR","1473","3","A"
"2021","Meger","UR","1473","3","A"
"2021","Mekolli","UR","1473","3","A"
"2021","Mendel","UR","1473","3","A"
"2021","Meneghel","UR","1473","3","A"
"2021","Merz","UR","1473","3","A"
"2021","Mesquita","UR","1473","3","A"
"2021","Micaletto","UR","1473","3","A"
"2021","Migliucci","UR","1473","3","A"
"2021","Mihajlovic","UR","1473","3","A"
"2021","Mikuskiewicz","UR","1473","3","A"
"2021","Milli","UR","1473","3","A"
"2021","Milovanovic","UR","1473","3","A"
"2021","Minder","UR","1473","3","A"
"2021","Miranda","UR","1473","3","A"
"2021","Mohammed","UR","1473","3","A"
"2021","Monckton","UR","1473","3","A"
"2021","Mondini","UR","1473","3","A"
"2021","Morais","UR","1473","3","A"
"2021","Mota","UR","1473","3","A"
"2021","Mravljov","UR","1473","3","A"
"2021","Mulvoy","UR","1473","3","A"
"2021","Mächler","UR","1473","3","A"
"2021","Müller-Simmen","UR","1473","3","A"
"2021","Neumann","UR","1473","3","A"
"2021","Nideröst","UR","1473","3","A"
"2021","Niederer","UR","1473","3","A"
"2021","Nigro","UR","1473","3","A"
"2021","Nonic","UR","1473","3","A"
"2021","Notter","UR","1473","3","A"
"2021","Novas","UR","1473","3","A"
"2021","Oberbillig","UR","1473","3","A"
"2021","Obrist","UR","1473","3","A"
"2021","Ochsner","UR","1473","3","A"
"2021","Okoniewski","UR","1473","3","A"
"2021","Oswald","UR","1473","3","A"
"2021","Ouertani","UR","1473","3","A"
"2021","Pacheco","UR","1473","3","A"
"2021","Paganini","UR","1473","3","A"
"2021","Peixinho","UR","1473","3","A"
"2021","Pellmont","UR","1473","3","A"
"2021","Perera","UR","1473","3","A"
"2021","Perez","UR","1473","3","A"
"2021","Petrus","UR","1473","3","A"
"2021","Pezzei","UR","1473","3","A"
"2021","Phuanduang","UR","1473","3","A"
"2021","Pierotti","UR","1473","3","A"
"2021","Pinheiro","UR","1473","3","A"
"2021","Pintér","UR","1473","3","A"
"2021","Polgár","UR","1473","3","A"
"2021","Poljanica","UR","1473","3","A"
"2021","Ponader","UR","1473","3","A"
"2021","Pratter","UR","1473","3","A"
"2021","Purschwitz","UR","1473","3","A"
"2021","Radivojevic","UR","1473","3","A"
"2021","Rajamohan","UR","1473","3","A"
"2021","Rajha","UR","1473","3","A"
"2021","Rajic","UR","1473","3","A"
"2021","Rakic","UR","1473","3","A"
"2021","Ramírez","UR","1473","3","A"
"2021","Rasamohan","UR","1473","3","A"
"2021","Raveendran","UR","1473","3","A"
"2021","Rechsteiner","UR","1473","3","A"
"2021","Reding","UR","1473","3","A"
"2021","Rees-Evans","UR","1473","3","A"
"2021","Regli-Arnold","UR","1473","3","A"
"2021","Regli-Baumann","UR","1473","3","A"
"2021","Regli-Regli","UR","1473","3","A"
"2021","Reinhart","UR","1473","3","A"
"2021","Renevey","UR","1473","3","A"
"2021","Rey","UR","1473","3","A"
"2021","Rezai","UR","1473","3","A"
"2021","Rickenbacher","UR","1473","3","A"
"2021","Riedel","UR","1473","3","A"
"2021","Riedl","UR","1473","3","A"
"2021","Rieser","UR","1473","3","A"
"2021","Ringenbach","UR","1473","3","A"
"2021","Rinko","UR","1473","3","A"
"2021","Rocha","UR","1473","3","A"
"2021","Rommerskirchen","UR","1473","3","A"
"2021","Roskamp","UR","1473","3","A"
"2021","Rothenbühler","UR","1473","3","A"
"2021","Roussado","UR","1473","3","A"
"2021","Rozinay","UR","1473","3","A"
"2021","Ruijmschoot","UR","1473","3","A"
"2021","Ruisi","UR","1473","3","A"
"2021","Röllin","UR","1473","3","A"
"2021","Rüfenacht","UR","1473","3","A"
"2021","Sackmann","UR","1473","3","A"
"2021","Salihovic","UR","1473","3","A"
"2021","Sax","UR","1473","3","A"
"2021","Schaad","UR","1473","3","A"
"2021","Schaller","UR","1473","3","A"
"2021","Scherbeitz","UR","1473","3","A"
"2021","Schilt","UR","1473","3","A"
"2021","Schleiss","UR","1473","3","A"
"2021","Schlicht","UR","1473","3","A"
"2021","Schubert","UR","1473","3","A"
"2021","Schubiger","UR","1473","3","A"
"2021","Schuler-Schilter","UR","1473","3","A"
"2021","Schulze","UR","1473","3","A"
"2021","Schwerzmann","UR","1473","3","A"
"2021","Schwill","UR","1473","3","A"
"2021","Schädler","UR","1473","3","A"
"2021","Sckär","UR","1473","3","A"
"2021","Seidner","UR","1473","3","A"
"2021","Selvavinayagamoorthy","UR","1473","3","A"
"2021","Senn-Walker","UR","1473","3","A"
"2021","Senpinar","UR","1473","3","A"
"2021","Serreri","UR","1473","3","A"
"2021","Seyller","UR","1473","3","A"
"2021","Shao","UR","1473","3","A"
"2021","Siara","UR","1473","3","A"
"2021","Silvestre","UR","1473","3","A"
"2021","Simic","UR","1473","3","A"
"2021","Simmen-Nager","UR","1473","3","A"
"2021","Simonaj","UR","1473","3","A"
"2021","Sindelic","UR","1473","3","A"
"2021","Sivakumaran","UR","1473","3","A"
"2021","Six","UR","1473","3","A"
"2021","Sokoray-Varga","UR","1473","3","A"
"2021","Sonderegger","UR","1473","3","A"
"2021","Souza","UR","1473","3","A"
"2021","Spirgi","UR","1473","3","A"
"2021","Spitzer","UR","1473","3","A"
"2021","Sroka","UR","1473","3","A"
"2021","Stanicic","UR","1473","3","A"
"2021","Steck","UR","1473","3","A"
"2021","Steffen","UR","1473","3","A"
"2021","Stevanovic","UR","1473","3","A"
"2021","Storchi","UR","1473","3","A"
"2021","Stramowski","UR","1473","3","A"
"2021","Stucky","UR","1473","3","A"
"2021","Studhalter","UR","1473","3","A"
"2021","Styger","UR","1473","3","A"
"2021","Städler","UR","1473","3","A"
"2021","Sun","UR","1473","3","A"
"2021","Surota","UR","1473","3","A"
"2021","Syska","UR","1473","3","A"
"2021","Süess","UR","1473","3","A"
"2021","Tagaro","UR","1473","3","A"
"2021","Taiib","UR","1473","3","A"
"2021","Tanninen","UR","1473","3","A"
"2021","Tasdan","UR","1473","3","A"
"2021","Tedesco","UR","1473","3","A"
"2021","Tesic","UR","1473","3","A"
"2021","Thadchanamoorthy","UR","1473","3","A"
"2021","Thaler","UR","1473","3","A"
"2021","Thayaparan","UR","1473","3","A"
"2021","Thiele","UR","1473","3","A"
"2021","Thürig","UR","1473","3","A"
"2021","Traykova","UR","1473","3","A"
"2021","Tresch-Bissig","UR","1473","3","A"
"2021","Tresch-Gamma","UR","1473","3","A"
"2021","Tresch-Lussmann","UR","1473","3","A"
